2783880	Weirkensebergen	Weirkensebergen	Weirkensebergen,Weyrkensche Bergen,Wijerkense Bergen	51.2296	5.27421	T	DUNE	BE		VLG	VLI			0		45	Europe/Brussels	2012-01-18
2783881	Weirken	Weirken	Weirken,Weyken,Weyrken,Wijerken	51.23795	5.30107	P	PPL	BE		VLG	VLI	72	72020	0		46	Europe/Brussels	2016-08-02
2783882	Kasteel van Weininks	Kasteel van Weininks	Chateau de Weyninckx,Château de Weyninckx,Geelhand,Kasteel van Weininks,Weyninckxhof	51.15	4.48333	S	HSEC	BE		VLG	VAN	11	11021	0		15	Europe/Brussels	2016-08-02
2783883	Weimeersbeek	Weimeersbeek	Weimeersbeek,Weimeerschbeek	51.03333	2.96667	H	STM	BE		VLG	VWV			0		4	Europe/Brussels	2012-01-18
2783884	Bois de Weillen	Bois de Weillen		50.25484	4.8174	V	FRST	BE		WAL	WNA			0		256	Europe/Brussels	2010-03-06
2783885	Weillen	Weillen	Onhaye (Weillen)	50.26081	4.8266	P	PPL	BE		WAL	WNA	91	91103	0		211	Europe/Brussels	2011-05-04
2783887	Weijenberg	Weijenberg	Waaienberg,Weienberg,Weijenberg	50.95	4.2	P	PPL	BE		WAL	WHT			0		32	Europe/Brussels	2010-08-09
2783888	Weigersberg	Weigersberg		51.01667	5.28333	P	PPL	BE		VLG	VLI	71	71070	0		35	Europe/Brussels	2016-08-02
2783889	Weierkenbeek	Weierkenbeek		50.85	5.6	H	STM	BE		VLG	VLI			0		89	Europe/Brussels	2010-03-06
2783890	Weierbrug	Weierbrug	Weierbrug,Weyerbrag,Wijerbrug	51.15	5.35	P	PPL	BE		VLG	VLI	72	72038	0		60	Europe/Brussels	2016-08-02
2783891	Weierbeek	Weierbeek	Weierbeek,Weyerbeek,Wijer Beek	50.92425	5.22767	H	STM	BE		VLG	VLI			0		26	Europe/Brussels	2012-01-18
2783892	Weidonk	Weidonk	Weidonck,Weidonk	51.2	4.91667	P	PPL	BE		VLG	VAN	13	13008	0		11	Europe/Brussels	2016-08-02
2783893	Weidig	Weidig		50.18669	6.15132	P	PPL	BE		WAL	WLG	63	63087	0		363	Europe/Brussels	2017-03-25
2783894	Weidendrift	Weidendrift	Weidendrift,Wydendreft	50.91667	2.9	P	PPL	BE		VLG	VWV	33	33040	0		6	Europe/Brussels	2016-08-02
2783895	Hof te Weiden	Hof te Weiden	Hof te Wedem,Hof te Weiden,Hof te Wydem	50.76667	4.2	S	FRM	BE		WAL	WHT			0		42	Europe/Brussels	2010-08-09
2783896	Weide	Weide		50.7	6.06667	S	FRM	BE		WAL	WLG	63	63061	0		266	Europe/Brussels	2017-03-25
2783897	Weid Busch	Weid Busch		49.64742	5.6839	V	FRST	BE		WAL	WLX			0		362	Europe/Brussels	2011-02-07
2783898	Weibeek	Weibeek		51.11667	3.98333	H	STM	BE		VLG	VOV			0		3	Europe/Brussels	2010-03-06
2783899	Wehagense Beek	Wehagense Beek	Wehagenschebeek,Wehagense Beek	51.40701	4.65183	H	STM	BE		VLG	VAN			0		11	Europe/Brussels	2012-01-18
2783900	Wehagen	Wehagen		51.38333	4.65	P	PPL	BE		VLG	VAN	11	11053	0		13	Europe/Brussels	2016-08-02
2783901	Wegnez	Wegnez	Wegnez	50.57895	5.81705	P	PPL	BE		WAL	WLG	63	63058	0		205	Europe/Brussels	2012-01-18
2783903	Wegmeerheide	Wegmeerheide		51.4	4.96667	V	FRST	BE		VLG	VAN			0		29	Europe/Brussels	2010-03-06
2783904	Château de Wégimont	Chateau de Wegimont	Chateau de Wegimont,Château de Wégimont	50.61667	5.73333	S	HSEC	BE		WAL	WLG	62	62099	0		221	Europe/Brussels	2017-03-25
2783905	Weeterbeek	Weeterbeek		51.05	5.2	H	STM	BE		VLG	VLI			0		32	Europe/Brussels	2010-03-06
2783906	Weesbeek	Weesbeek		50.95	4.56667	H	STM	BE		WAL	WHT			0		10	Europe/Brussels	2010-03-06
2783907	Weerterbeek	Weerterbeek		51.18333	5.61667	H	STM	BE		VLG	VLI			0		34	Europe/Brussels	2010-03-06
2783908	Weert	Weert	Bornem (Weert)	51.1032	4.19077	P	PPL	BE		VLG	VAN	12	12007	0		0	Europe/Brussels	2011-02-10
2783909	Weert	Weert		51	5.75	P	PPL	BE		VLG	VLI	73	73107	0		30	Europe/Brussels	2016-08-02
2783910	Weert	Weert		50.82908	5.53666	P	PPL	BE		VLG	VLI	73	73006	0		81	Europe/Brussels	2016-08-02
2783912	Weerdenhoek	Weerdenhoek		50.98333	4.46667	P	PPL	BE		WAL	WHT			0		10	Europe/Brussels	2010-03-06
2783913	Weerde	Weerde	Zemst (Weerde)	50.97345	4.47487	P	PPL	BE		VLG	VBR	23	23096	0		9	Europe/Brussels	2011-02-07
2783915	Weelde	Weelde	Ravels (Weelde)	51.40777	4.99251	P	PPL	BE		VLG	VAN	13	13035	0		31	Europe/Brussels	2011-02-08
2783917	Weegse	Weegse	Weegsche,Weegse	51.11667	3.65	P	PPL	BE		VLG	VOV	44	44019	0		4	Europe/Brussels	2016-08-02
2783918	Weegschede	Weegschede	Weegschede,Weegscheede	50.96667	2.66667	P	PPL	BE		VLG	VWV	38	38002	0		11	Europe/Brussels	2016-08-02
2783919	Weefberg	Weefberg		51.03333	4.96667	T	HLL	BE		WAL	WHT			0		26	Europe/Brussels	2010-03-06
2783920	Weebergbos	Weebergbos	Webergbos,Weebergbos	50.83333	4.6	V	FRST	BE		WAL	WHT			0		96	Europe/Brussels	2010-08-09
2783921	Wedembosbeek	Wedembosbeek	Wedembosbeek,Wydemboschbeek	50.76667	4.2	H	STM	BE		WAL	WHT			0		42	Europe/Brussels	2010-08-09
2783922	Wedden	Wedden		50.42739	6.15342	P	PPL	BE		WAL	WLG	63	63013	0		558	Europe/Brussels	2017-03-25
2783923	Weckerath	Weckerath		50.31853	6.35433	P	PPL	BE		WAL	WLG	63	63012	0		532	Europe/Brussels	2017-03-25
2783924	Wechelderzande	Wechelderzande	Lille (Wechelderzande)	51.26304	4.78652	P	PPL	BE		VLG	VAN	13	13019	0		18	Europe/Brussels	2011-02-08
2783926	Webbekom	Webbekom	Diest (Webbekom),Webbecom,Webbecon	50.9741	5.04032	P	PPL	BE		VLG	VBR	24	24020	0		26	Europe/Brussels	2011-02-18
2783928	Ways	Ways	Genappe (Ways)	50.61108	4.46448	P	PPL	BE		WAL	WBR	25	25031	0		96	Europe/Brussels	2011-02-01
2783930	Wayaux	Wayaux	Les Bons Villers (Wayaux)	50.48957	4.47324	P	PPL	BE		WAL	WHT	52	52075	0		143	Europe/Brussels	2011-07-25
2783932	Vivier de Wayal	Vivier de Wayal		50.06667	5.66667	H	PND	BE		WAL	WLX			0		456	Europe/Brussels	2010-03-06
2783933	Wayai	Wayai		50.48333	5.83333	H	STM	BE		WAL	WLG			0		278	Europe/Brussels	2010-03-06
2783934	Wayai	Wayai		50.50677	5.93888	P	PPL	BE		WAL	WLG	63	63038	0		354	Europe/Brussels	2017-03-25
2783935	Rau de Waya	Rau de Waya		50.38466	3.92384	H	STM	BE		WAL	WHT			0		100	Europe/Brussels	2009-01-18
2783936	Wavreumont	Wavreumont		50.40332	5.97862	P	PPL	BE		WAL	WLG	63	63073	0		398	Europe/Brussels	2017-03-25
2783937	Wavreille	Wavreille	Wavreille,Wavrielle	50.12119	5.24831	P	PPL	BE		WAL	WNA	91	91114	0		253	Europe/Brussels	2012-02-02
2783939	Ferme de Wavre	Ferme de Wavre		49.93333	5.53333	S	FRM	BE		WAL	WLX	82	82036	0		527	Europe/Brussels	2017-03-25
2783940	Bois de Wavre	Bois de Wavre		49.93333	5.55	V	FRST	BE		WAL	WLX			0		546	Europe/Brussels	2010-03-06
2783941	Wavre	Wavre	Uavur,Vavr,Vavra,Vavras,Wave,Waver,Wavre,Wavria,Wåve,ZGV,uabeuleu,wa fu er,wavuru,wwr,Βαβρ,Вавр,Уавър,وور,ワーヴル,瓦夫爾,우아브르	50.71717	4.60138	P	PPL	BE		WAL	WBR	25	25112	32112		72	Europe/Brussels	2011-01-26
2783942	Wavre	Wavre	Waver,Wavre	50.71925	4.59262	A	ADM4	BE		WAL	WBR	25	25112	32964		112	Europe/Brussels	2017-04-17
2783943	Waverhoeve	Waverhoeve	Wauerhoef,Waverhoeve	51.05	4.56667	S	FRM	BE		VLG	VAN	12	12035	0		7	Europe/Brussels	2016-08-02
2783944	Waver	Waver	Waver,Wavre	50.93952	4.0993	P	PPL	BE		VLG	VOV	41	41002	0		21	Europe/Brussels	2016-08-02
2783945	Wautiénaut	Wautienaut		49.78333	5.36667	P	PPL	BE		WAL	WLX	84	84029	0		379	Europe/Brussels	2017-03-25
2783946	Wauthier-Braine	Wauthier-Braine	Braine-le-Chateau (Wauthier-Braine),Braine-le-Château (Wauthier-Braine),Vauthter-Braine,Wauthier,Woutersbrakel	50.68183	4.29849	P	PPL	BE	BE	WAL	WBR	25	25015	0		62	Europe/Brussels	2011-01-31
2783948	Waulsort	Waulsort	Hastiere (Waulsort),Hastière (Waulsort)	50.20366	4.86626	P	PPL	BE		WAL	WNA	91	91142	0		99	Europe/Brussels	2011-05-05
2783950	Bois de Wauhu	Bois de Wauhu	Bois de Wauhut	50.37733	4.12794	V	FRST	BE	BE	WAL	WHT			0		158	Europe/Brussels	2009-01-17
2783951	Waugenée	Waugenee	Waugenee,Waugenée	50.57367	4.15657	P	PPL	BE	BE	WAL	WHT	55	55050	0		106	Europe/Brussels	2017-03-25
2783952	Waudrez	Waudrez		50.4135	4.15051	P	PPL	BE		WAL	WHT	56	56011	0		76	Europe/Brussels	2009-01-18
2783954	Wauberg	Wauberg		51.08258	5.46033	P	PPL	BE		VLG	VLI	72	72030	0		73	Europe/Brussels	2016-08-02
2783955	Wattripont	Wattripont		50.71667	3.55	P	PPL	BE		WAL	WHT	51	51065	0		21	Europe/Brussels	2017-03-25
2783957	Wattines	Wattines		50.61685	3.6775	P	PPL	BE		WAL	WHT	57	57094	0		47	Europe/Brussels	2017-03-25
2783958	Wattimez	Wattimez		50.55119	4.41808	P	PPL	BE		WAL	WHT	52	52075	0		157	Europe/Brussels	2017-03-25
2783959	Wattermal	Wattermal		50.18067	5.98224	P	PPL	BE		WAL	WLX	82	82037	0		485	Europe/Brussels	2017-03-25
2783960	Watrinsart	Watrinsart		49.71417	5.20415	P	PPL	BE		WAL	WLX	85	85011	0		287	Europe/Brussels	2017-03-25
2783961	Watou	Watou	Watou	50.85864	2.62074	P	PPL	BE		VLG	VWV	33	33021	0		16	Europe/Brussels	2012-01-18
2783963	Bois de Watinsart	Bois de Watinsart		49.66296	5.34686	V	FRST	BE		WAL	WLX			0		317	Europe/Brussels	2011-02-07
2783964	Watiamont	Watiamont		50.58333	4.19896	P	PPL	BE		WAL	WHT	55	55050	0		86	Europe/Brussels	2017-03-25
2783965	Watervoort	Watervoort	Watervoort,Waterwoort	51.20228	4.83458	P	PPL	BE		VLG	VAN	13	13011	0		12	Europe/Brussels	2016-08-02
2783966	Watervliet	Watervliet	Watervliet	51.27494	3.62598	P	PPL	BE		VLG	VOV	43	43014	0		2	Europe/Brussels	2012-01-18
2783968	Waterval	Waterval		50.73333	5.81667	P	PPL	BE		WAL	WLG			0		181	Europe/Brussels	2010-03-06
2783969	Waterschrans	Waterschrans		51.11667	4.55	S	FRM	BE		VLG	VAN	12	12021	0		2	Europe/Brussels	2016-08-02
2783970	Waterschoot	Waterschoot		51.1338	4.09536	P	PPL	BE		VLG	VOV	46	46021	0		17	Europe/Brussels	2016-08-02
2783971	Waterschei	Waterschei	Waterschei,Waterscheide,Waterschey	51.00226	5.52236	P	PPL	BE		VLG	VLI	71	71016	0		77	Europe/Brussels	2016-08-02
2783972	Waterschapbeek	Waterschapbeek		50.75	3.96667	H	STM	BE		WAL	WHT			0		21	Europe/Brussels	2010-03-06
2783973	Waterschap	Waterschap		51.19893	4.66552	P	PPL	BE		VLG	VAN	11	11054	0		5	Europe/Brussels	2016-08-02
2783974	Waterpachthoeve	Waterpachthoeve	Het Waterpachthof,Waterpachthoeve	50.88333	3.15	S	FRM	BE		VLG	VWV	36	36010	0		23	Europe/Brussels	2016-08-02
2783975	Watermolenstraat	Watermolenstraat		50.8	3.85	P	PPL	BE		VLG	VOV	45	45063	0		35	Europe/Brussels	2016-08-02
2783976	Watermolenhoek	Watermolenhoek		51.01667	4.6	P	PPL	BE		VLG	VAN	12	12005	0		14	Europe/Brussels	2016-08-02
2783977	Watermolenbeek	Watermolenbeek		50.80518	3.87448	H	STM	BE		VLG	VOV			0		25	Europe/Brussels	2010-03-06
2783978	Watermolen	Watermolen		50.84004	3.24886	P	PPL	BE		VLG	VWV	34	34022	0		18	Europe/Brussels	2016-08-02
2783979	Watermael-Boitsfort	Watermael-Boitsfort	Brussel (Watermaal-Bosvoorde),Bruxelles (Watermael-Boitsfort),Vatermal - Bosvorde,Vatermal'-Buafor,Watermaal-Boschvoorde,Watermaal-Bosvoorde,Watermael-Boitsfort,Watermael-Boitsfort - Watermaal-Bosvoorde,Watermael-Boitsfort/Watermaal-Bosvoorde,awytrmyl-bwatsfwr,wa te er ma er-bu wa fu er,wateleumalbuapoleu,waterumaru=bowaforu,Ватермал - Босворде,Ватермаль-Буафор,اوئترمئل-بوآتسفور,ワーテルマール＝ボワフォール,瓦特尔马尔-布瓦福尔,와테르말부아포르	50.80154	4.41436	P	PPL	BE		BRU	BRU	21	21017	0		96	Europe/Brussels	2011-01-25
2783980	Watermael-Boitsfort	Watermael-Boitsfort	Watermael-Boitsfort	50.80257	4.41513	A	ADM4	BE	BE	BRU	BRU	21	21017	24194		96	Europe/Brussels	2017-04-12
2783981	Waterlozen	Waterlozen	De Waterloozen,Waterlozen	51	5.3	P	PPL	BE		VLG	VLI	71	71070	0		36	Europe/Brussels	2016-08-02
2783982	Waterloze	Waterloze	Waterloos,Waterlooze,Waterloze	50.829	3.90124	P	PPL	BE		VLG	VOV	41	41018	0		54	Europe/Brussels	2016-08-02
2783983	Water Loosveld	Water Loosveld		50.95	4.78333	P	PPL	BE		WAL	WHT			0		23	Europe/Brussels	2010-03-06
2783984	Waterloos	Waterloos		51.09585	5.67122	P	PPL	BE		VLG	VLI	72	72021	0		49	Europe/Brussels	2016-08-02
2783985	Waterloo	Waterloo	Vaterlo,Vaterloo,Vatʻerloo,Waterlo,Waterloo,Waterloum,Waterlô,hua tie lu,oyataralu,wateruro,watrlw,wo da lao,woteollu,wwtrlw,Βατερλώ,Ватерло,Ватерлоо,Վաթեռլոո,ווטרלו,واترلو,واٹرلو، بیلجئیم,ওয়াটারলু,ワーテルロー,滑鐵盧,窩打老,워털루	50.71469	4.3991	P	PPL	BE		WAL	WBR	25	25110	29778		119	Europe/Brussels	2013-11-23
2783986	Waterloo	Waterloo	Waterloo	50.70944	4.40446	A	ADM4	BE		WAL	WBR	25	25110	29426		115	Europe/Brussels	2017-04-14
2783987	Waterland-Oudeman	Waterland-Oudeman	Waterland-Oudeman	51.28868	3.58987	P	PPL	BE		VLG	VOV	43	43014	0		1	Europe/Brussels	2012-01-18
2783989	Waterkant	Waterkant		51.16942	5.60517	P	PPL	BE		VLG	VLI	72	72004	0		41	Europe/Brussels	2016-08-02
2783990	Waterkant	Waterkant		50.95	5.13333	P	PPL	BE		VLG	VLI	71	71024	0		20	Europe/Brussels	2016-08-02
2783991	Waterkant	Waterkant		50.88333	4.2	P	PPL	BE		WAL	WHT			0		39	Europe/Brussels	2010-03-06
2783992	Wateringen	Wateringen		51.3	5.13333	P	PPL	BE		VLG	VAN	13	13001	0		24	Europe/Brussels	2016-08-02
2783993	Waterhof	Waterhof		50.95	3.81667	S	FRM	BE		VLG	VOV	44	44052	0		41	Europe/Brussels	2016-08-02
2783994	Waterhof	Waterhof		50.93333	4.9	S	FRM	BE		WAL	WHT			0		35	Europe/Brussels	2010-03-06
2783995	Waterhoek	Waterhoek		50.95106	2.78609	P	PPL	BE		VLG	VWV	32	32030	0		3	Europe/Brussels	2016-08-02
2783996	Waterhanendries	Waterhanendries	Watehanendries,Waterhanendries	50.74504	4.01276	P	PPL	BE		WAL	WHT			0		29	Europe/Brussels	2011-02-02
2783997	Waterdamhoek	Waterdamhoek		50.87516	3.06599	P	PPL	BE		VLG	VWV	36	36012	0		31	Europe/Brussels	2016-08-02
2783998	Waterbroekloop	Waterbroekloop		51.17464	5.04556	H	STM	BE		VLG	VAN			0		20	Europe/Brussels	2011-02-07
2783999	Waterbos	Waterbos	Waterbos,Waterbosch,Woutersbos	50.73333	4.35	P	PPL	BE		WAL	WHT			0		123	Europe/Brussels	2010-08-09
2784000	Waterbleek	Waterbleek		50.97705	5.53476	P	PPL	BE		VLG	VLI	71	71016	0		79	Europe/Brussels	2016-08-02
2784001	Ferme de la Wastinne	Ferme de la Wastinne		50.66667	3.9	S	FRM	BE		WAL	WHT	55	55039	0		39	Europe/Brussels	2017-03-25
2784002	Wastines	Wastines		50.66981	4.80457	P	PPL	BE		WAL	WBR	25	25084	0		126	Europe/Brussels	2017-03-25
2784003	Wastinelle	Wastinelle		50.65	3.91667	P	PPL	BE		WAL	WHT	55	55039	0		58	Europe/Brussels	2017-03-25
2784004	Wastinelle	Wastinelle		50.6551	3.92844	S	FRM	BE		WAL	WHT	55	55039	0		61	Europe/Brussels	2017-03-25
2784005	Ferme de l'Wastez	Ferme de l'Wastez	De l'Wastez,Ferme de l'Wastez	50.61667	4.48333	S	FRM	BE		WAL	WBR	25	25031	0		121	Europe/Brussels	2017-03-25
2784006	Wastenne	Wastenne		50.73333	3.75	P	PPL	BE		WAL	WHT	55	55023	0		35	Europe/Brussels	2017-03-25
2784007	Wassenhove	Wassenhove		50.87792	3.84925	P	PPL	BE		VLG	VOV	41	41081	0		78	Europe/Brussels	2016-08-02
2784008	Wassen	Wassen		50.94408	3.70662	P	PPL	BE		VLG	VOV	44	44020	0		28	Europe/Brussels	2016-08-02
2784009	Wasseiges	Wasseiges	Wasseige,Wasseiges	50.65	5.48333	P	PPL	BE		WAL	WLG	62	62118	0		185	Europe/Brussels	2017-03-25
2784010	Wasseiges	Wasseiges	Wasseiges	50.62186	5.00528	P	PPL	BE		WAL	WLG	64	64075	2471		133	Europe/Brussels	2012-01-18
2784011	Wasseiges	Wasseiges	Uasezh,Vasezh,Wazedje,awyszh,wa sai ri,Васеж,Уасеж,اوئسژ,瓦塞日	50.62366	5.00616	A	ADM4	BE		WAL	WLG	64	64075	2679		139	Europe/Brussels	2011-03-15
2784012	Wassegem	Wassegem		50.8	3.83333	P	PPL	BE		VLG	VOV	45	45063	0		39	Europe/Brussels	2016-08-02
2784014	Wasmuel	Wasmuel		50.44493	3.84813	P	PPL	BE		WAL	WHT	53	53065	0		30	Europe/Brussels	2009-01-17
2784018	Wasmes	Wasmes		50.55532	3.53691	P	PPL	BE		WAL	WHT	57	57064	0		47	Europe/Brussels	2017-03-25
2784019	Wasmes	Wasmes		50.41464	3.8471	P	PPL	BE		WAL	WHT	53	53082	0		80	Europe/Brussels	2009-01-18
2784020	Rieu de Wasme	Rieu de Wasme		50.66667	3.35	H	STM	BE		WAL	WHT			0		15	Europe/Brussels	2010-03-06
2784021	Warzée	Warzee	Warzee,Warzée	50.45	5.42619	P	PPL	BE		WAL	WLG	61	61048	0		281	Europe/Brussels	2012-02-02
2784023	Wartoise	Wartoise	Artoise,La Wartoise,Wartoise	49.91667	4.16667	H	STM	BE	BE	00				0		241	Europe/Brussels	2012-01-18
2784024	Warsage	Warsage	Warsage,Weerst	50.73517	5.7688	P	PPL	BE		WAL	WLG	62	62027	0		119	Europe/Brussels	2012-02-02
2784026	Warrimont	Warrimont		50.66096	5.80392	P	PPL	BE		WAL	WLG	63	63035	0		266	Europe/Brussels	2017-03-25
2784027	Warre	Warre		50.36492	5.46505	P	PPL	BE		WAL	WLX	83	83012	0		217	Europe/Brussels	2017-03-25
2784028	Warquignies	Warquignies		50.40152	3.82238	P	PPL	BE		WAL	WHT	53	53082	0		107	Europe/Brussels	2009-01-17
2784029	Château de Waroux	Chateau de Waroux	Chateau de Waroux,Château de Waroux	50.68333	5.5	S	HSEC	BE		WAL	WLG	62	62003	0		159	Europe/Brussels	2017-03-25
2784030	Waronneux	Waronneux	Waroneu,Waronneux,Waronneux Inferieur,Waronneux Inférieur,Warôneu	50.55987	6.04379	P	PPL	BE		WAL	WLG	63	63004	0		483	Europe/Brussels	2017-03-25
2784031	Ferme de Warnoumont	Ferme de Warnoumont		50.5	5.68333	S	FRM	BE		WAL	WLG	62	62100	0		287	Europe/Brussels	2017-03-25
2784032	Bois de Warnoumont	Bois de Warnoumont		50.49533	5.68908	V	FRST	BE		WAL	WLG			0		277	Europe/Brussels	2011-02-07
2784033	Warneton	Warneton	Waasten	50.75158	2.94635	P	PPL	BE	BE	WAL	WHT	54	54010	0		22	Europe/Brussels	2008-09-10
2784035	Warnave	Warnave		50.7	2.83333	H	STM	BE		00				0		18	Europe/Brussels	1994-01-06
2784036	Warnant-Dreye	Warnant-Dreye	Warnant,Warnant-Dreye	50.59512	5.2256	P	PPL	BE		WAL	WLG	61	61068	0		162	Europe/Brussels	2012-02-02
2784038	Warnant	Warnant	Anhee (Warnant),Anhée (Warnant)	50.32327	4.84274	P	PPL	BE		WAL	WNA	91	91005	0		116	Europe/Brussels	2011-05-05
2784040	Warnach	Warnach		49.86566	5.72709	P	PPL	BE		WAL	WLX	82	82009	0		458	Europe/Brussels	2017-03-25
2784041	Warmonfosse	Warmonfosse		50.43333	5.68333	P	PPL	BE		WAL	WLG	62	62009	0		332	Europe/Brussels	2017-03-25
2784042	Warmifontaine	Warmifontaine		49.82985	5.39049	P	PPL	BE		WAL	WLX	84	84043	0		383	Europe/Brussels	2017-03-25
2784043	Warmhandhoeve	Warmhandhoeve	Warmhandhoef,Warmhandhoeve	51.20143	4.7268	S	FRM	BE		VLG	VAN	13	13010	0		20	Europe/Brussels	2016-08-02
2784044	Warmbeek	Warmbeek	Wormbeek	51.29979	5.48487	H	STM	BE	BE	VLG	VLI			0		26	Europe/Brussels	2009-11-28
2784045	Warloche	Warloche		50.67726	3.66854	P	PPL	BE		WAL	WHT	51	51065	0		106	Europe/Brussels	2017-03-25
2784046	Warizy	Warizy		50.20029	5.52205	P	PPL	BE		WAL	WLX	83	83044	0		308	Europe/Brussels	2017-03-25
2784047	Warissaet	Warissaet		50.68866	3.92066	P	PPL	BE		WAL	WHT	55	55039	0		60	Europe/Brussels	2017-03-25
2784048	Warisoulx	Warisoulx	La Bruyere (Warisoulx),La Bruyère (Warisoulx)	50.53689	4.86703	P	PPL	BE		WAL	WNA	92	92141	0		181	Europe/Brussels	2011-03-25
2784050	Ferme de Warinsart	Ferme de Warinsart		49.96667	5.35	S	FRM	BE		WAL	WLX	84	84077	0		448	Europe/Brussels	2017-03-25
2784051	Bois de Warinsart	Bois de Warinsart		49.94838	5.35694	V	FRST	BE		WAL	WLX			0		542	Europe/Brussels	2011-02-07
2784052	Warimez	Warimez		50.41683	4.25809	P	PPL	BE		WAL	WHT	56	56001	0		168	Europe/Brussels	2017-03-25
2784053	Warichet	Warichet	Ruisseau du Bois de Linfagne,Warichet	50.51772	4.80916	H	STM	BE		WAL	WNA			0		150	Europe/Brussels	2012-01-18
2784054	Warichet	Warichet	Le Warichet,Warichet	50.62655	4.82614	P	PPL	BE		WAL	WBR	25	25084	0		144	Europe/Brussels	2017-03-25
2784056	Warichaix	Warichaix	Warichaix,Warichaux	50.68333	4.11667	P	PPL	BE		WAL	WBR	25	25123	0		73	Europe/Brussels	2017-03-25
2784057	Warichaix	Warichaix		50.65576	4.18817	P	PPL	BE		WAL	WHT	55	55004	0		87	Europe/Brussels	2017-03-25
2784058	Warfée	Warfee	Warfee,Warfusee,Warfusée,Warfée	50.61411	5.37104	P	PPL	BE		WAL	WLG	64	64065	0		169	Europe/Brussels	2017-03-25
2784059	Waret-l’Évêque	Waret-l'Eveque	Waret-l'Eveque,Waret-l’Évêque	50.55672	5.06755	P	PPL	BE		WAL	WLG	61	61028	0		186	Europe/Brussels	2014-12-03
2784061	Waret-la-Chaussée	Waret-la-Chaussee	Eghezee (Waret-la-Chaussee),Éghezée (Waret-la-Chaussée)	50.54294	4.92445	P	PPL	BE		WAL	WNA	92	92035	0		176	Europe/Brussels	2011-04-05
2784063	Wareslage	Wareslage	Waareslage,Wareslag	51.11129	4.0976	P	PPL	BE		VLG	VOV	42	42023	0		9	Europe/Brussels	2016-08-02
2784064	Warempage	Warempage		50.12019	5.63998	P	PPL	BE		WAL	WLX	83	83031	0		402	Europe/Brussels	2017-03-25
2784065	Arrondissement de Waremme	Arrondissement de Waremme	Arondisamant Waremme,Arrondissement Borgworm,Arrondissement Waremme,Arrondissement administratif de Waremme,Arrondissement di Waremme,Arrondissement of Waremme,Bezirk Waremme,Borgworm,Uarem,Waremme,Waremmei ringkond,shhrstan wrm,wa lei mu qu,Уарем,شهرستان ورم,瓦雷姆區	50.6982	5.25481	A	ADM3	BE	BE	WAL	WLG	64		0		114	Europe/Brussels	2011-03-15
2784066	Waremme	Waremme	Borgworm,Uarem,Varem,Wareme,Waremme,Werm,Wèrm,wa lei mu,wrm,Варем,Уарем,ورم,瓦雷姆	50.6976	5.25524	P	PPL	BE		WAL	WLG	64	64074	13737		117	Europe/Brussels	2011-03-15
2784067	Château des Warelles	Chateau des Warelles		50.68333	4.06667	S	HSEC	BE		WAL	WHT	55	55010	0		68	Europe/Brussels	2017-03-25
2784068	Waregem	Waregem	Varegem,Varegemas,Waereghem,Waregem,Waregemi vald,Woaregem,baleheom,wa lei hai mu,warehemu,warkhm,Варегем,وارخم,ワレヘム,瓦勒海姆,바레험	50.88898	3.42756	P	PPL	BE		VLG	VWV	34	34040	35896		13	Europe/Brussels	2012-01-18
2784069	Waregem	Waregem	Waereghem,Waregem	50.88106	3.40259	A	ADM4	BE		VLG	VWV	34	34040	36532		15	Europe/Brussels	2017-04-15
2784070	Waréchaix	Warechaix		50.34672	3.95207	P	PPLX	BE		WAL	WHT	53	53084	0		116	Europe/Brussels	2017-03-25
2784071	Wardois	Wardois		50.72512	3.7808	P	PPL	BE		WAL	WHT	55	55023	0		26	Europe/Brussels	2017-03-25
2784072	Wardin	Wardin	Bastogne (Wardin)	49.99213	5.79117	P	PPL	BE		WAL	WLX	82	82003	0		435	Europe/Brussels	2011-10-14
2784074	Warcoing	Warcoing	Warcoing	50.70447	3.3462	P	PPL	BE		WAL	WHT	57	57062	0		20	Europe/Brussels	2012-01-18
2784076	Warchin	Warchin		50.6	3.4	H	STM	BE		WAL	WHT			0		24	Europe/Brussels	2010-03-06
2784077	Warchin	Warchin	Warchin	50.60925	3.424	P	PPL	BE		WAL	WHT	57	57081	0		18	Europe/Brussels	2017-03-25
2784079	Warchenne	Warchenne	La Warchenne,Warchenne	50.41667	6.01667	H	STM	BE		WAL	WLG			0		357	Europe/Brussels	2012-01-18
2784080	Warche	Warche	La Warche,Warche,Warches Ruisseau	50.38333	5.98333	H	STM	BE		WAL	WLG			0		391	Europe/Brussels	2012-01-18
2784082	Warandeken	Warandeken		50.88333	3.45	P	PPL	BE		VLG	VWV	34	34040	0		15	Europe/Brussels	2016-08-02
2784083	Warandeheide	Warandeheide	Warandebos,Warandeheide,Waranden Bosch,Waranden Heide	51.28333	5.21667	V	FRST	BE		VLG	VAN			0		42	Europe/Brussels	2012-01-18
2784084	Warande Bos	Warande Bos	Warande,Warande Bos	51.01667	3.61667	V	FRST	BE		VLG	VOV			0		18	Europe/Brussels	2012-01-18
2784085	Warandebeek	Warandebeek		50.86049	2.60903	H	STM	BE		VLG	VWV			0		10	Europe/Brussels	2010-03-06
2784086	Warande	Warande		51.16485	3.84561	P	PPL	BE		VLG	VOV	44	44073	0		5	Europe/Brussels	2016-08-02
